,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,Region main,Specific_region,Total,Unknown,Unnamed: 23,year
0,5.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,5.0,7.0,0.0,4.0,2.0,3.0,2.0,Barwon South West,GLENELG,45.0,0.0,0.0, 2017Total
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Barwon South West,GLENELG,3.0,0.0,0.0, 2016YTD
2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Barwon South West,GLENELG,7.0,0.0,0.0, 2017YTD
3,3.0,6.0,3.0,3.0,6.0,2.0,2.0,7.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,Barwon South West,GLENELG,70.0,0.0,0.0, 2019YTD
4,0.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,8.0,Barwon South West,GLENELG,38.0,0.0,0.0, 2016Total
5,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Barwon South West,GLENELG,8.0,0.0,0.0, 2018YTD
6,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,Barwon South West,GLENELG,17.0,0.0,0.0, 2018Total
7,122.0,107.0,53.0,41.0,38.0,46.0,55.0,54.0,53.0,47.0,46.0,54.0,53.0,63.0,61.0,58.0,65.0,106.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,GREATER DANDENONG,1122.0,0.0,0.0, 2017Total
8,11.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,GREATER DANDENONG,55.0,0.0,0.0, 2016YTD
9,25.0,11.0,9.0,5.0,3.0,10.0,8.0,9.0,7.0,10.0,8.0,10.0,13.0,11.0,19.0,18.0,16.0,26.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,GREATER DANDENONG,218.0,0.0,0.0, 2017YTD
10,123.0,108.0,53.0,42.0,41.0,60.0,80.0,73.0,42.0,31.0,38.0,46.0,38.0,26.0,37.0,24.0,35.0,39.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,GREATER DANDENONG,936.0,0.0,0.0, 2019YTD
11,33.0,14.0,5.0,9.0,8.0,12.0,22.0,15.0,8.0,20.0,13.0,9.0,11.0,19.0,22.0,21.0,21.0,40.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,GREATER DANDENONG,302.0,0.0,0.0, 2016Total
12,11.0,5.0,1.0,1.0,3.0,3.0,6.0,5.0,6.0,2.0,4.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,GREATER DANDENONG,70.0,0.0,0.0, 2018YTD
13,28.0,34.0,4.0,7.0,11.0,16.0,22.0,24.0,16.0,10.0,13.0,12.0,12.0,12.0,9.0,6.0,14.0,10.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,GREATER DANDENONG,260.0,0.0,0.0, 2018Total
14,17.0,17.0,12.0,17.0,12.0,11.0,15.0,13.0,12.0,17.0,15.0,15.0,15.0,14.0,11.0,11.0,7.0,6.0,Grampians,MOORABOOL,237.0,0.0,0.0, 2017Total
15,5.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Grampians,MOORABOOL,19.0,0.0,0.0, 2016YTD
16,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,Grampians,MOORABOOL,30.0,0.0,0.0, 2017YTD
17,15.0,19.0,15.0,13.0,7.0,13.0,14.0,12.0,12.0,8.0,17.0,9.0,12.0,8.0,11.0,9.0,4.0,7.0,Grampians,MOORABOOL,205.0,0.0,0.0, 2019YTD
18,9.0,4.0,0.0,5.0,1.0,1.0,1.0,4.0,1.0,7.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,9.0,Grampians,MOORABOOL,62.0,0.0,0.0, 2016Total
19,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,Grampians,MOORABOOL,24.0,0.0,0.0, 2018YTD
20,5.0,9.0,0.0,3.0,2.0,4.0,8.0,9.0,7.0,3.0,4.0,4.0,3.0,6.0,2.0,4.0,0.0,1.0,Grampians,MOORABOOL,74.0,0.0,0.0, 2018Total
21,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,8.0,GrampiansSouthern Metropolitan,NORTHERN GRAMPIANS,27.0,0.0,0.0, 2017Total
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GrampiansSouthern Metropolitan,NORTHERN GRAMPIANS,1.0,0.0,0.0, 2016YTD
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GrampiansSouthern Metropolitan,NORTHERN GRAMPIANS,1.0,0.0,0.0, 2017YTD
24,6.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,GrampiansSouthern Metropolitan,NORTHERN GRAMPIANS,27.0,0.0,0.0, 2019YTD
25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,GrampiansSouthern Metropolitan,NORTHERN GRAMPIANS,4.0,0.0,0.0, 2016Total
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GrampiansSouthern Metropolitan,NORTHERN GRAMPIANS,0.0,0.0,0.0, 2018YTD
27,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,GrampiansSouthern Metropolitan,NORTHERN GRAMPIANS,20.0,0.0,0.0, 2018Total
28,77.0,68.0,42.0,56.0,46.0,41.0,38.0,66.0,55.0,51.0,52.0,72.0,48.0,46.0,50.0,59.0,51.0,63.0,GrampiansNorthern and Western MetropolitanSouthern Metropolitan,BRIMBANK,981.0,0.0,0.0, 2017Total
29,7.0,2.0,1.0,0.0,2.0,5.0,6.0,3.0,5.0,4.0,4.0,2.0,5.0,1.0,5.0,2.0,0.0,3.0,GrampiansNorthern and Western MetropolitanSouthern Metropolitan,BRIMBANK,57.0,0.0,0.0, 2016YTD
30,13.0,11.0,7.0,2.0,9.0,9.0,6.0,10.0,8.0,8.0,11.0,11.0,9.0,8.0,10.0,11.0,8.0,7.0,GrampiansNorthern and Western MetropolitanSouthern Metropolitan,BRIMBANK,158.0,0.0,0.0, 2017YTD
31,150.0,146.0,80.0,61.0,67.0,95.0,99.0,83.0,56.0,58.0,47.0,63.0,53.0,45.0,41.0,34.0,33.0,43.0,GrampiansNorthern and Western MetropolitanSouthern Metropolitan,BRIMBANK,1254.0,0.0,0.0, 2019YTD
32,19.0,8.0,5.0,11.0,7.0,16.0,16.0,17.0,17.0,12.0,17.0,17.0,20.0,14.0,16.0,16.0,11.0,9.0,GrampiansNorthern and Western MetropolitanSouthern Metropolitan,BRIMBANK,248.0,0.0,0.0, 2016Total
33,7.0,6.0,2.0,1.0,1.0,5.0,5.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,GrampiansNorthern and Western MetropolitanSouthern Metropolitan,BRIMBANK,57.0,0.0,0.0, 2018YTD
34,37.0,38.0,14.0,11.0,13.0,25.0,37.0,28.0,10.0,23.0,22.0,18.0,25.0,16.0,10.0,21.0,8.0,10.0,GrampiansNorthern and Western MetropolitanSouthern Metropolitan,BRIMBANK,366.0,0.0,0.0, 2018Total
35,10.0,7.0,5.0,4.0,5.0,2.0,5.0,8.0,10.0,5.0,2.0,14.0,9.0,11.0,9.0,5.0,6.0,9.0,Barwon South WestHume,MANSFIELD,126.0,0.0,0.0, 2017Total
36,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barwon South WestHume,MANSFIELD,4.0,0.0,0.0, 2016YTD
37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Barwon South WestHume,MANSFIELD,6.0,0.0,0.0, 2017YTD
38,6.0,6.0,1.0,7.0,3.0,1.0,5.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,0.0,Barwon South WestHume,MANSFIELD,63.0,0.0,0.0, 2019YTD
39,4.0,2.0,4.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,Barwon South WestHume,MANSFIELD,27.0,0.0,0.0, 2016Total
40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Barwon South WestHume,MANSFIELD,6.0,0.0,0.0, 2018YTD
41,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,Barwon South WestHume,MANSFIELD,18.0,0.0,0.0, 2018Total
42,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,Barwon South WestLoddon Mallee,BULOKE,21.0,0.0,0.0, 2017Total
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barwon South WestLoddon Mallee,BULOKE,0.0,0.0,0.0, 2016YTD
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barwon South WestLoddon Mallee,BULOKE,1.0,0.0,0.0, 2017YTD
45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,Barwon South WestLoddon Mallee,BULOKE,8.0,0.0,0.0, 2019YTD
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Barwon South WestLoddon Mallee,BULOKE,2.0,0.0,0.0, 2016Total
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Barwon South WestLoddon Mallee,BULOKE,1.0,0.0,0.0, 2018YTD
48,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,Barwon South WestLoddon Mallee,BULOKE,13.0,0.0,0.0, 2018Total
49,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,1.0,7.0,Grampians,YARRIAMBIACK,25.0,0.0,0.0, 2017Total
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Grampians,YARRIAMBIACK,1.0,0.0,0.0, 2016YTD
51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,Grampians,YARRIAMBIACK,10.0,0.0,0.0, 2017YTD
52,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,Grampians,YARRIAMBIACK,15.0,0.0,0.0, 2019YTD
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,Grampians,YARRIAMBIACK,11.0,0.0,0.0, 2016Total
54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grampians,YARRIAMBIACK,2.0,0.0,0.0, 2018YTD
55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Grampians,YARRIAMBIACK,4.0,0.0,0.0, 2018Total
56,9.0,13.0,9.0,6.0,4.0,1.0,9.0,12.0,4.0,16.0,5.0,10.0,17.0,6.0,5.0,3.0,4.0,0.0,Barwon South WestGrampiansNorthern and Western Metropolitan,GOLDEN PLAINS,133.0,0.0,0.0, 2017Total
57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Barwon South WestGrampiansNorthern and Western Metropolitan,GOLDEN PLAINS,2.0,0.0,0.0, 2016YTD
58,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,Barwon South WestGrampiansNorthern and Western Metropolitan,GOLDEN PLAINS,14.0,0.0,0.0, 2017YTD
59,15.0,12.0,5.0,3.0,7.0,8.0,9.0,8.0,7.0,5.0,6.0,8.0,3.0,9.0,4.0,1.0,2.0,4.0,Barwon South WestGrampiansNorthern and Western Metropolitan,GOLDEN PLAINS,116.0,0.0,0.0, 2019YTD
60,3.0,0.0,1.0,3.0,6.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,Barwon South WestGrampiansNorthern and Western Metropolitan,GOLDEN PLAINS,35.0,0.0,0.0, 2016Total
61,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,Barwon South WestGrampiansNorthern and Western Metropolitan,GOLDEN PLAINS,12.0,0.0,0.0, 2018YTD
62,4.0,6.0,3.0,2.0,1.0,4.0,8.0,3.0,1.0,3.0,4.0,6.0,2.0,1.0,4.0,1.0,0.0,0.0,Barwon South WestGrampiansNorthern and Western Metropolitan,GOLDEN PLAINS,53.0,0.0,0.0, 2018Total
63,62.0,73.0,51.0,70.0,36.0,47.0,36.0,75.0,58.0,57.0,63.0,67.0,59.0,52.0,39.0,49.0,47.0,58.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,MOONEE VALLEY,999.0,0.0,0.0, 2017Total
64,4.0,2.0,0.0,1.0,7.0,2.0,1.0,6.0,8.0,5.0,4.0,4.0,2.0,6.0,2.0,1.0,5.0,1.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,MOONEE VALLEY,61.0,0.0,0.0, 2016YTD
65,8.0,5.0,2.0,7.0,6.0,9.0,5.0,10.0,12.0,8.0,11.0,6.0,17.0,4.0,9.0,7.0,15.0,12.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,MOONEE VALLEY,153.0,0.0,0.0, 2017YTD
66,93.0,90.0,50.0,41.0,63.0,72.0,76.0,76.0,41.0,39.0,53.0,27.0,28.0,35.0,25.0,29.0,34.0,44.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,MOONEE VALLEY,916.0,0.0,0.0, 2019YTD
67,8.0,10.0,9.0,10.0,17.0,11.0,16.0,14.0,20.0,13.0,12.0,12.0,16.0,15.0,12.0,13.0,16.0,21.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,MOONEE VALLEY,246.0,1.0,0.0, 2016Total
68,5.0,5.0,3.0,4.0,3.0,0.0,3.0,4.0,11.0,7.0,8.0,6.0,4.0,5.0,1.0,4.0,3.0,0.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,MOONEE VALLEY,76.0,0.0,0.0, 2018YTD
69,25.0,27.0,7.0,10.0,14.0,5.0,23.0,23.0,25.0,21.0,16.0,14.0,15.0,10.0,8.0,14.0,7.0,7.0,Eastern MetropolitanNorthern and Western MetropolitanSouthern Metropolitan,MOONEE VALLEY,271.0,0.0,0.0, 2018Total
70,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,Barwon South WestNorthern and Western Metropolitan,QUEENSCLIFFE,9.0,0.0,0.0, 2017Total
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barwon South WestNorthern and Western Metropolitan,QUEENSCLIFFE,0.0,0.0,0.0, 2016YTD
72,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Barwon South WestNorthern and Western Metropolitan,QUEENSCLIFFE,3.0,0.0,0.0, 2017YTD
73,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,Barwon South WestNorthern and Western Metropolitan,QUEENSCLIFFE,17.0,0.0,0.0, 2019YTD
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barwon South WestNorthern and Western Metropolitan,QUEENSCLIFFE,0.0,0.0,0.0, 2016Total
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barwon South WestNorthern and Western Metropolitan,QUEENSCLIFFE,0.0,0.0,0.0, 2018YTD
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Barwon South WestNorthern and Western Metropolitan,QUEENSCLIFFE,2.0,0.0,0.0, 2018Total
77,90.0,111.0,48.0,46.0,64.0,60.0,92.0,97.0,84.0,83.0,58.0,75.0,49.0,40.0,46.0,46.0,62.0,109.0,Eastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,MORELAND,1260.0,0.0,0.0, 2017Total
78,8.0,2.0,0.0,1.0,6.0,6.0,12.0,7.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,2.0,8.0,Eastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,MORELAND,79.0,0.0,0.0, 2016YTD
79,8.0,12.0,6.0,3.0,10.0,10.0,22.0,18.0,15.0,13.0,8.0,14.0,1.0,8.0,8.0,9.0,13.0,20.0,Eastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,MORELAND,198.0,0.0,0.0, 2017YTD
80,110.0,93.0,55.0,37.0,72.0,104.0,108.0,89.0,66.0,56.0,47.0,37.0,43.0,24.0,26.0,40.0,42.0,57.0,Eastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,MORELAND,1107.0,1.0,0.0, 2019YTD
81,19.0,11.0,14.0,15.0,25.0,27.0,42.0,26.0,16.0,19.0,15.0,17.0,13.0,15.0,19.0,16.0,24.0,49.0,Eastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,MORELAND,382.0,0.0,0.0, 2016Total
82,3.0,2.0,0.0,3.0,2.0,1.0,5.0,5.0,9.0,10.0,0.0,4.0,4.0,1.0,3.0,0.0,2.0,2.0,Eastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,MORELAND,56.0,0.0,0.0, 2018YTD
83,17.0,16.0,7.0,8.0,16.0,23.0,25.0,28.0,31.0,28.0,9.0,12.0,10.0,8.0,15.0,14.0,16.0,11.0,Eastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,MORELAND,294.0,0.0,0.0, 2018Total
84,22.0,23.0,16.0,19.0,15.0,11.0,9.0,12.0,15.0,17.0,11.0,14.0,8.0,15.0,10.0,11.0,12.0,10.0,GippslandHumeNorthern and Western Metropolitan,GREATER SHEPPARTON,250.0,0.0,0.0, 2017Total
85,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,GippslandHumeNorthern and Western Metropolitan,GREATER SHEPPARTON,20.0,0.0,0.0, 2016YTD
86,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,GippslandHumeNorthern and Western Metropolitan,GREATER SHEPPARTON,28.0,0.0,0.0, 2017YTD
87,54.0,42.0,20.0,23.0,17.0,22.0,16.0,18.0,11.0,18.0,12.0,20.0,17.0,7.0,10.0,14.0,10.0,15.0,GippslandHumeNorthern and Western Metropolitan,GREATER SHEPPARTON,346.0,0.0,0.0, 2019YTD
88,6.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,2.0,7.0,5.0,0.0,2.0,3.0,3.0,GippslandHumeNorthern and Western Metropolitan,GREATER SHEPPARTON,60.0,0.0,0.0, 2016Total
89,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,GippslandHumeNorthern and Western Metropolitan,GREATER SHEPPARTON,18.0,0.0,0.0, 2018YTD
90,16.0,22.0,3.0,3.0,3.0,8.0,4.0,6.0,8.0,6.0,2.0,4.0,10.0,4.0,7.0,0.0,0.0,0.0,GippslandHumeNorthern and Western Metropolitan,GREATER SHEPPARTON,106.0,0.0,0.0, 2018Total
91,117.0,146.0,50.0,76.0,49.0,41.0,65.0,84.0,91.0,86.0,79.0,74.0,86.0,67.0,47.0,47.0,38.0,80.0,Barwon South WestNorthern and Western MetropolitanSouthern Metropolitan,BANYULE,1324.0,1.0,0.0, 2017Total
92,10.0,6.0,5.0,1.0,3.0,5.0,7.0,8.0,8.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,1.0,2.0,Barwon South WestNorthern and Western MetropolitanSouthern Metropolitan,BANYULE,81.0,0.0,0.0, 2016YTD
93,16.0,21.0,4.0,18.0,11.0,7.0,18.0,16.0,20.0,13.0,19.0,12.0,13.0,14.0,4.0,5.0,12.0,6.0,Barwon South WestNorthern and Western MetropolitanSouthern Metropolitan,BANYULE,230.0,1.0,0.0, 2017YTD
94,104.0,112.0,74.0,56.0,48.0,59.0,65.0,69.0,53.0,52.0,49.0,42.0,47.0,36.0,29.0,22.0,15.0,37.0,Barwon South WestNorthern and Western MetropolitanSouthern Metropolitan,BANYULE,969.0,0.0,0.0, 2019YTD
95,27.0,20.0,28.0,30.0,14.0,17.0,21.0,24.0,21.0,24.0,22.0,22.0,20.0,16.0,18.0,17.0,23.0,59.0,Barwon South WestNorthern and Western MetropolitanSouthern Metropolitan,BANYULE,424.0,1.0,0.0, 2016Total
96,3.0,13.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,9.0,6.0,6.0,0.0,6.0,2.0,0.0,0.0,1.0,Barwon South WestNorthern and Western MetropolitanSouthern Metropolitan,BANYULE,72.0,0.0,0.0, 2018YTD
97,21.0,43.0,11.0,10.0,14.0,9.0,22.0,17.0,17.0,22.0,20.0,17.0,7.0,11.0,8.0,8.0,6.0,10.0,Barwon South WestNorthern and Western MetropolitanSouthern Metropolitan,BANYULE,273.0,0.0,0.0, 2018Total
98,50.0,64.0,34.0,31.0,31.0,27.0,33.0,34.0,28.0,38.0,35.0,36.0,26.0,32.0,29.0,17.0,12.0,18.0,GippslandSouthern Metropolitan,BAW BAW,575.0,0.0,0.0, 2017Total
99,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,GippslandSouthern Metropolitan,BAW BAW,20.0,0.0,0.0, 2016YTD
100,7.0,3.0,0.0,5.0,3.0,4.0,5.0,7.0,2.0,4.0,5.0,8.0,4.0,2.0,1.0,1.0,4.0,4.0,GippslandSouthern Metropolitan,BAW BAW,69.0,0.0,0.0, 2017YTD
101,32.0,36.0,18.0,15.0,19.0,19.0,25.0,20.0,17.0,15.0,18.0,28.0,14.0,21.0,17.0,18.0,10.0,13.0,GippslandSouthern Metropolitan,BAW BAW,355.0,0.0,0.0, 2019YTD
102,7.0,5.0,3.0,5.0,4.0,4.0,4.0,9.0,4.0,10.0,10.0,11.0,12.0,10.0,6.0,7.0,5.0,7.0,GippslandSouthern Metropolitan,BAW BAW,123.0,0.0,0.0, 2016Total
103,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,GippslandSouthern Metropolitan,BAW BAW,13.0,0.0,0.0, 2018YTD
104,9.0,8.0,1.0,5.0,2.0,5.0,9.0,4.0,5.0,3.0,1.0,3.0,7.0,2.0,3.0,1.0,1.0,1.0,GippslandSouthern Metropolitan,BAW BAW,70.0,0.0,0.0, 2018Total
105,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,4.0,2.0,Hume,TOWONG,27.0,0.0,0.0, 2017Total
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hume,TOWONG,0.0,0.0,0.0, 2016YTD
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hume,TOWONG,2.0,0.0,0.0, 2017YTD
108,6.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,1.0,3.0,3.0,4.0,6.0,2.0,4.0,2.0,Hume,TOWONG,45.0,0.0,0.0, 2019YTD
109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,11.0,Hume,TOWONG,22.0,0.0,0.0, 2016Total
110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Hume,TOWONG,3.0,0.0,0.0, 2018YTD
111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,Hume,TOWONG,8.0,0.0,0.0, 2018Total
112,4.0,8.0,4.0,8.0,5.0,7.0,7.0,8.0,7.0,10.0,15.0,17.0,12.0,13.0,13.0,7.0,9.0,11.0,Loddon Mallee,MILDURA,165.0,0.0,0.0, 2017Total
113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,Loddon Mallee,MILDURA,12.0,0.0,0.0, 2016YTD
